src_ip,dst_ip,src_port,dst_port,packet_size,protocol_type,timestamp
203.0.113.2,10.0.0.1,2911,80,79,UDP,4.374491444481403
203.0.113.5,10.0.0.1,9646,80,119,UDP,4.374965786549924
203.0.113.8,10.0.0.1,56411,80,87,UDP,4.376194328562738
203.0.113.4,10.0.0.1,10861,80,61,UDP,4.377035037325946
203.0.113.2,10.0.0.1,64775,80,119,UDP,4.3780698833658995
203.0.113.6,10.0.0.1,9715,80,51,UDP,4.379231437511049
203.0.113.4,10.0.0.1,38736,80,123,UDP,4.3801772714735385
203.0.113.7,10.0.0.1,7610,80,52,UDP,4.381340783418893
203.0.113.5,10.0.0.1,49937,80,93,UDP,4.382275104091348
203.0.113.6,10.0.0.1,44971,80,32,UDP,4.384167088668913
203.0.113.6,10.0.0.1,25781,80,46,UDP,4.385074406508799
203.0.113.1,10.0.0.1,5871,80,54,UDP,4.3864905491779895
203.0.113.3,10.0.0.1,15174,80,59,UDP,4.388216431685601
203.0.113.2,10.0.0.1,4633,80,96,UDP,4.388856188827075
203.0.113.4,10.0.0.1,57962,80,71,UDP,4.390373641100441
203.0.113.2,10.0.0.1,23514,80,78,UDP,4.3908773396990615
203.0.113.4,10.0.0.1,19107,80,103,UDP,4.392239522122873
203.0.113.1,10.0.0.1,6790,80,89,UDP,4.393207162783871
203.0.113.5,10.0.0.1,25152,80,42,UDP,4.394450906125116
203.0.113.8,10.0.0.1,39867,80,35,UDP,4.395937746756122
203.0.113.3,10.0.0.1,49250,80,69,UDP,4.3968005251457685
203.0.113.8,10.0.0.1,12346,80,54,UDP,4.398029586480938
203.0.113.6,10.0.0.1,27951,80,65,UDP,4.3981295864809375
203.0.113.1,10.0.0.1,24394,80,60,UDP,4.399572431216661
203.0.113.9,10.0.0.1,16148,80,119,UDP,4.400657330054678
203.0.113.2,10.0.0.1,65218,80,113,UDP,4.4015257522881175
203.0.113.2,10.0.0.1,38730,80,54,UDP,4.402425024657498
203.0.113.3,10.0.0.1,11630,80,54,UDP,4.4037719520550604
203.0.113.4,10.0.0.1,49650,80,57,UDP,4.404941285074519
203.0.113.9,10.0.0.1,22642,80,66,UDP,4.405623228864874
203.0.113.3,10.0.0.1,45958,80,57,UDP,4.406264811633982
203.0.113.7,10.0.0.1,62227,80,39,UDP,4.407429298275987
203.0.113.7,10.0.0.1,31595,80,73,UDP,4.408777178642274
203.0.113.3,10.0.0.1,60919,80,100,UDP,4.409738444767322
203.0.113.4,10.0.0.1,48512,80,81,UDP,4.410814760857286
203.0.113.2,10.0.0.1,33141,80,86,UDP,4.411983738052096
203.0.113.5,10.0.0.1,52160,80,102,UDP,4.4127617471439935
203.0.113.6,10.0.0.1,15229,80,55,UDP,4.413644447405932
203.0.113.3,10.0.0.1,45165,80,100,UDP,4.415216707394651
203.0.113.2,10.0.0.1,50974,80,37,UDP,4.417136394663251
203.0.113.1,10.0.0.1,64191,80,59,UDP,4.417869976009784
203.0.113.1,10.0.0.1,9212,80,97,UDP,4.418407803236243
203.0.113.4,10.0.0.1,52493,80,52,UDP,4.418835577128349
203.0.113.1,10.0.0.1,42809,80,115,UDP,4.419617516761333
203.0.113.5,10.0.0.1,65043,80,106,UDP,4.421623125056825
203.0.113.5,10.0.0.1,20529,80,104,UDP,4.422542246300361
203.0.113.2,10.0.0.1,1798,80,107,UDP,4.423308105674914
203.0.113.8,10.0.0.1,30283,80,52,UDP,4.424014703438356
203.0.113.8,10.0.0.1,30054,80,59,UDP,4.4251733774271536
203.0.113.2,10.0.0.1,37919,80,108,UDP,4.425353843460499
203.0.113.7,10.0.0.1,11996,80,41,UDP,4.4266249696823
203.0.113.8,10.0.0.1,57114,80,115,UDP,4.427386946763424
203.0.113.7,10.0.0.1,2104,80,79,UDP,4.429466346296565
203.0.113.7,10.0.0.1,6221,80,32,UDP,4.429968114666478
203.0.113.5,10.0.0.1,2005,80,67,UDP,4.431371323322051
203.0.113.2,10.0.0.1,13152,80,111,UDP,4.433071873876918
203.0.113.4,10.0.0.1,33392,80,105,UDP,4.434552196195453
203.0.113.4,10.0.0.1,46659,80,101,UDP,4.435655560473592
203.0.113.8,10.0.0.1,15655,80,51,UDP,4.436677390789763
203.0.113.2,10.0.0.1,47881,80,84,UDP,4.438976387493149
203.0.113.3,10.0.0.1,8533,80,110,UDP,4.439142498411128
203.0.113.2,10.0.0.1,54275,80,75,UDP,4.440465230946701
203.0.113.6,10.0.0.1,61675,80,119,UDP,4.440614859909257
203.0.113.8,10.0.0.1,62595,80,104,UDP,4.441450877183946
203.0.113.2,10.0.0.1,20953,80,81,UDP,4.44188404075018
203.0.113.9,10.0.0.1,49707,80,71,UDP,4.4427558449277145
203.0.113.8,10.0.0.1,40763,80,40,UDP,4.443624505294485
203.0.113.2,10.0.0.1,48747,80,78,UDP,4.444881203035632
203.0.113.7,10.0.0.1,47371,80,128,UDP,4.445726843651471
203.0.113.5,10.0.0.1,25681,80,87,UDP,4.445840487891589
203.0.113.2,10.0.0.1,30731,80,111,UDP,4.446784467493171
203.0.113.6,10.0.0.1,28211,80,87,UDP,4.447669776996905
203.0.113.7,10.0.0.1,40495,80,52,UDP,4.448630903343449
203.0.113.6,10.0.0.1,48861,80,40,UDP,4.449503018085858
203.0.113.2,10.0.0.1,8268,80,67,UDP,4.450600744934517
203.0.113.7,10.0.0.1,22128,80,128,UDP,4.45156364993687
203.0.113.4,10.0.0.1,59951,80,85,UDP,4.452191015688306
203.0.113.1,10.0.0.1,49550,80,100,UDP,4.453784910857315
203.0.113.1,10.0.0.1,20224,80,125,UDP,4.455598652388255
203.0.113.7,10.0.0.1,60406,80,85,UDP,4.456730882305193
203.0.113.8,10.0.0.1,49795,80,41,UDP,4.457253894462165
203.0.113.1,10.0.0.1,29888,80,122,UDP,4.457353894462165
203.0.113.2,10.0.0.1,33304,80,53,UDP,4.458729412788007
203.0.113.2,10.0.0.1,32595,80,58,UDP,4.4595741493882235
203.0.113.6,10.0.0.1,3210,80,115,UDP,4.460313244849795
203.0.113.7,10.0.0.1,29573,80,114,UDP,4.4606920764087485
203.0.113.2,10.0.0.1,7694,80,39,UDP,4.460861259927779
203.0.113.4,10.0.0.1,60126,80,98,UDP,4.461631962285778
203.0.113.4,10.0.0.1,10442,80,125,UDP,4.462334367610903
203.0.113.3,10.0.0.1,39993,80,69,UDP,4.462434367610903
203.0.113.4,10.0.0.1,14366,80,96,UDP,4.463274289408288
203.0.113.5,10.0.0.1,13090,80,69,UDP,4.464945989204734
203.0.113.8,10.0.0.1,28451,80,32,UDP,4.466681195980974
203.0.113.1,10.0.0.1,36351,80,107,UDP,4.467434054919
203.0.113.9,10.0.0.1,7974,80,38,UDP,4.467985403710475
203.0.113.2,10.0.0.1,51485,80,58,UDP,4.469821755388719
203.0.113.9,10.0.0.1,61464,80,125,UDP,4.47123343748577
203.0.113.8,10.0.0.1,9153,80,91,UDP,4.4726690854498825
203.0.113.1,10.0.0.1,64372,80,98,UDP,4.473368084432118
203.0.113.4,10.0.0.1,38943,80,109,UDP,4.474587489834203
203.0.113.3,10.0.0.1,7693,80,107,UDP,4.476528070797961
203.0.113.3,10.0.0.1,47924,80,53,UDP,4.478481800939018
203.0.113.5,10.0.0.1,57021,80,67,UDP,4.479564829485112
203.0.113.1,10.0.0.1,26995,80,90,UDP,4.4808668245793655
203.0.113.3,10.0.0.1,49311,80,94,UDP,4.482539588198762
203.0.113.9,10.0.0.1,6299,80,120,UDP,4.483399903390845
203.0.113.7,10.0.0.1,30606,80,113,UDP,4.484124909727777
203.0.113.9,10.0.0.1,26085,80,68,UDP,4.485451468392368
203.0.113.9,10.0.0.1,30285,80,65,UDP,4.487301457219489
203.0.113.8,10.0.0.1,3756,80,86,UDP,4.488505768011328
203.0.113.9,10.0.0.1,54200,80,126,UDP,4.489417252634442
203.0.113.7,10.0.0.1,46483,80,58,UDP,4.490597604445193
203.0.113.9,10.0.0.1,3913,80,100,UDP,4.4911040992821505
203.0.113.9,10.0.0.1,40577,80,69,UDP,4.49120409928215
203.0.113.4,10.0.0.1,61006,80,73,UDP,4.491609471583949
203.0.113.3,10.0.0.1,32361,80,110,UDP,4.493198973725553
203.0.113.2,10.0.0.1,55626,80,89,UDP,4.49365593389975
203.0.113.9,10.0.0.1,9395,80,122,UDP,4.494486458865817
203.0.113.3,10.0.0.1,49688,80,74,UDP,4.49577970307979
203.0.113.7,10.0.0.1,21654,80,105,UDP,4.496758400768813
203.0.113.7,10.0.0.1,9902,80,60,UDP,4.497425279931992
203.0.113.9,10.0.0.1,17183,80,94,UDP,4.498274522545018
203.0.113.5,10.0.0.1,19781,80,106,UDP,4.499650800338073
203.0.113.5,10.0.0.1,63554,80,86,UDP,4.5003728151882
203.0.113.3,10.0.0.1,44759,80,89,UDP,4.502089529874684
203.0.113.3,10.0.0.1,46163,80,86,UDP,4.503617316128955
203.0.113.7,10.0.0.1,15697,80,53,UDP,4.5039195882403815
203.0.113.7,10.0.0.1,20351,80,65,UDP,4.504641253766672
203.0.113.8,10.0.0.1,31982,80,124,UDP,4.505264674158328
203.0.113.3,10.0.0.1,9939,80,109,UDP,4.506913006014872
203.0.113.1,10.0.0.1,30380,80,125,UDP,4.508163745962967
203.0.113.2,10.0.0.1,40353,80,108,UDP,4.508263745962966
203.0.113.6,10.0.0.1,17423,80,57,UDP,4.509205838367891
203.0.113.8,10.0.0.1,43357,80,85,UDP,4.510562275193841
203.0.113.7,10.0.0.1,1473,80,51,UDP,4.51096738133136
203.0.113.2,10.0.0.1,32607,80,86,UDP,4.512087338635869
203.0.113.6,10.0.0.1,63845,80,125,UDP,4.513261985042489
203.0.113.4,10.0.0.1,3674,80,73,UDP,4.513962118542367
203.0.113.9,10.0.0.1,22314,80,109,UDP,4.515282134801199
203.0.113.2,10.0.0.1,32362,80,127,UDP,4.5167721419093105
203.0.113.1,10.0.0.1,35687,80,49,UDP,4.518073392976374
203.0.113.5,10.0.0.1,41308,80,76,UDP,4.518933531827199
203.0.113.5,10.0.0.1,20911,80,45,UDP,4.519488322334936
203.0.113.2,10.0.0.1,45048,80,44,UDP,4.520584599135802
203.0.113.4,10.0.0.1,3925,80,119,UDP,4.5213447590933695
203.0.113.4,10.0.0.1,63663,80,63,UDP,4.522359737390552
203.0.113.6,10.0.0.1,15222,80,60,UDP,4.523052121471554
203.0.113.8,10.0.0.1,15303,80,48,UDP,4.523600183368731
203.0.113.2,10.0.0.1,15707,80,44,UDP,4.525168943258803
203.0.113.8,10.0.0.1,34262,80,34,UDP,4.5259626122222585
203.0.113.2,10.0.0.1,46293,80,106,UDP,4.52743444349757
203.0.113.1,10.0.0.1,40802,80,80,UDP,4.528211897344766
203.0.113.5,10.0.0.1,45109,80,91,UDP,4.529461009015713
203.0.113.5,10.0.0.1,24360,80,85,UDP,4.5302756618073525
203.0.113.9,10.0.0.1,10818,80,37,UDP,4.531939605773063
203.0.113.2,10.0.0.1,13522,80,123,UDP,4.532963169615927
203.0.113.8,10.0.0.1,29434,80,87,UDP,4.533732604135492
203.0.113.4,10.0.0.1,61940,80,46,UDP,4.534842739647096
203.0.113.8,10.0.0.1,2773,80,98,UDP,4.535967373252313
203.0.113.7,10.0.0.1,56773,80,91,UDP,4.536921743454303
203.0.113.2,10.0.0.1,38655,80,123,UDP,4.538623019109236
203.0.113.3,10.0.0.1,49463,80,71,UDP,4.539907118135574
203.0.113.4,10.0.0.1,48489,80,101,UDP,4.541102931419025
203.0.113.5,10.0.0.1,58824,80,107,UDP,4.542474662647611
203.0.113.8,10.0.0.1,34089,80,78,UDP,4.542948353680795
203.0.113.4,10.0.0.1,39521,80,41,UDP,4.543939972753488
203.0.113.8,10.0.0.1,30974,80,118,UDP,4.545604478673118
203.0.113.3,10.0.0.1,11238,80,56,UDP,4.54714191538455
203.0.113.5,10.0.0.1,60070,80,34,UDP,4.548623668540953
203.0.113.3,10.0.0.1,23596,80,119,UDP,4.549735835113051
203.0.113.5,10.0.0.1,63926,80,49,UDP,4.55046501440947
203.0.113.2,10.0.0.1,52084,80,35,UDP,4.55056501440947
203.0.113.7,10.0.0.1,16485,80,56,UDP,4.55209380441586
203.0.113.4,10.0.0.1,10346,80,73,UDP,4.554167512035635
203.0.113.6,10.0.0.1,21393,80,113,UDP,4.554664593693368
203.0.113.7,10.0.0.1,2004,80,105,UDP,4.554764593693368
203.0.113.3,10.0.0.1,23073,80,94,UDP,4.555823014362335
203.0.113.9,10.0.0.1,35098,80,92,UDP,4.555923014362334
203.0.113.1,10.0.0.1,54130,80,114,UDP,4.556822331324865
203.0.113.8,10.0.0.1,55430,80,59,UDP,4.55823062192877
203.0.113.8,10.0.0.1,23865,80,113,UDP,4.5596318950733785
203.0.113.2,10.0.0.1,62171,80,118,UDP,4.560507197318391
203.0.113.6,10.0.0.1,24057,80,44,UDP,4.561903895881497
203.0.113.8,10.0.0.1,34614,80,111,UDP,4.562848423846647
203.0.113.2,10.0.0.1,37046,80,54,UDP,4.563416587232867
203.0.113.5,10.0.0.1,9837,80,52,UDP,4.564592430945373
203.0.113.7,10.0.0.1,20716,80,128,UDP,4.5652018031946975
203.0.113.7,10.0.0.1,12000,80,107,UDP,4.56546875754723
203.0.113.6,10.0.0.1,62919,80,49,UDP,4.56556875754723
203.0.113.2,10.0.0.1,23782,80,102,UDP,4.566998649956502
203.0.113.8,10.0.0.1,24000,80,77,UDP,4.56766582188229
203.0.113.6,10.0.0.1,28608,80,46,UDP,4.568660467371232
203.0.113.2,10.0.0.1,48083,80,34,UDP,4.56922886992114
203.0.113.3,10.0.0.1,35333,80,38,UDP,4.570574392005017
203.0.113.7,10.0.0.1,30885,80,57,UDP,4.572213292907367
203.0.113.5,10.0.0.1,38724,80,117,UDP,4.572537625042873
203.0.113.5,10.0.0.1,56322,80,54,UDP,4.572935684390859
203.0.113.4,10.0.0.1,33639,80,116,UDP,4.573335174153635
203.0.113.7,10.0.0.1,64936,80,81,UDP,4.574514900714647
203.0.113.3,10.0.0.1,53038,80,105,UDP,4.575858589576611
203.0.113.9,10.0.0.1,34656,80,73,UDP,4.5771126792199865
203.0.113.5,10.0.0.1,4073,80,52,UDP,4.578495486138047
203.0.113.2,10.0.0.1,11761,80,81,UDP,4.579701876562097
203.0.113.3,10.0.0.1,62445,80,44,UDP,4.5809097588413445
203.0.113.9,10.0.0.1,54385,80,110,UDP,4.582343264689077
203.0.113.2,10.0.0.1,10162,80,101,UDP,4.583626895762193
203.0.113.2,10.0.0.1,56294,80,89,UDP,4.584918690123097
203.0.113.5,10.0.0.1,3105,80,119,UDP,4.585823850620462
203.0.113.7,10.0.0.1,37955,80,50,UDP,4.587367591139372
203.0.113.5,10.0.0.1,33894,80,122,UDP,4.587915728147624
203.0.113.3,10.0.0.1,38765,80,80,UDP,4.589636906622904
203.0.113.8,10.0.0.1,3795,80,111,UDP,4.589755241027155
203.0.113.4,10.0.0.1,1686,80,88,UDP,4.590879469667849
203.0.113.7,10.0.0.1,56251,80,61,UDP,4.591832269857933
203.0.113.1,10.0.0.1,34657,80,112,UDP,4.594098886889782
203.0.113.6,10.0.0.1,4701,80,67,UDP,4.59488505509923
203.0.113.8,10.0.0.1,48852,80,88,UDP,4.596932453281162
203.0.113.1,10.0.0.1,36116,80,120,UDP,4.598003036333592
203.0.113.2,10.0.0.1,62399,80,76,UDP,4.598479342815832
203.0.113.7,10.0.0.1,54131,80,126,UDP,4.5995506951079
203.0.113.7,10.0.0.1,42274,80,36,UDP,4.6011055740715285
203.0.113.4,10.0.0.1,53398,80,78,UDP,4.601205574071528
203.0.113.5,10.0.0.1,46140,80,35,UDP,4.602082086968335
203.0.113.6,10.0.0.1,36716,80,103,UDP,4.6036572085299365
203.0.113.2,10.0.0.1,54238,80,71,UDP,4.60544264665217
203.0.113.4,10.0.0.1,35821,80,125,UDP,4.606266813561614
203.0.113.5,10.0.0.1,3391,80,35,UDP,4.607013878785299
203.0.113.4,10.0.0.1,55892,80,80,UDP,4.608478194828417
203.0.113.6,10.0.0.1,55976,80,36,UDP,4.609709306298291
203.0.113.7,10.0.0.1,11152,80,106,UDP,4.611368947453205
203.0.113.5,10.0.0.1,3421,80,123,UDP,4.61184398342377
203.0.113.3,10.0.0.1,52219,80,79,UDP,4.612223110948091
203.0.113.5,10.0.0.1,45794,80,70,UDP,4.613171202506403
203.0.113.3,10.0.0.1,4592,80,41,UDP,4.614215629659162
203.0.113.2,10.0.0.1,29808,80,109,UDP,4.614315629659162
203.0.113.7,10.0.0.1,32147,80,113,UDP,4.615238838752573
203.0.113.6,10.0.0.1,40232,80,49,UDP,4.615660898554722
203.0.113.3,10.0.0.1,41464,80,83,UDP,4.615819819683226
203.0.113.1,10.0.0.1,44295,80,98,UDP,4.616307769694492
203.0.113.9,10.0.0.1,36441,80,84,UDP,4.61745133959294
203.0.113.9,10.0.0.1,13367,80,94,UDP,4.61920904074378
203.0.113.9,10.0.0.1,41621,80,81,UDP,4.621222823710461
203.0.113.4,10.0.0.1,29761,80,34,UDP,4.621867038507407
203.0.113.4,10.0.0.1,19106,80,117,UDP,4.623189023136043
203.0.113.5,10.0.0.1,24473,80,90,UDP,4.6243016145182425
203.0.113.5,10.0.0.1,29509,80,48,UDP,4.625962270675702
203.0.113.3,10.0.0.1,16117,80,52,UDP,4.6260622706757015
203.0.113.4,10.0.0.1,12537,80,109,UDP,4.627889102695
203.0.113.3,10.0.0.1,37028,80,81,UDP,4.629101936618702
203.0.113.5,10.0.0.1,18247,80,112,UDP,4.630688412271755
203.0.113.8,10.0.0.1,15423,80,118,UDP,4.6314555439014296
203.0.113.4,10.0.0.1,61040,80,92,UDP,4.631603459292214
203.0.113.9,10.0.0.1,5362,80,48,UDP,4.63347659275635
203.0.113.9,10.0.0.1,54457,80,102,UDP,4.63540250150589
203.0.113.6,10.0.0.1,56526,80,92,UDP,4.636465064706686
203.0.113.3,10.0.0.1,8666,80,81,UDP,4.637759263050358
203.0.113.6,10.0.0.1,48388,80,70,UDP,4.639046618595995
203.0.113.9,10.0.0.1,1594,80,125,UDP,4.639578064745923
203.0.113.8,10.0.0.1,36108,80,121,UDP,4.64159293923699
203.0.113.1,10.0.0.1,58989,80,104,UDP,4.643470134469983
203.0.113.6,10.0.0.1,5555,80,35,UDP,4.644705226415121
203.0.113.3,10.0.0.1,1431,80,128,UDP,4.645520096254797
203.0.113.9,10.0.0.1,65298,80,104,UDP,4.647166719937486
203.0.113.7,10.0.0.1,65483,80,76,UDP,4.647614845192386
203.0.113.4,10.0.0.1,53006,80,53,UDP,4.648937382058414
203.0.113.5,10.0.0.1,8264,80,99,UDP,4.650069835700354
203.0.113.5,10.0.0.1,52216,80,81,UDP,4.651241233318452
203.0.113.9,10.0.0.1,26959,80,90,UDP,4.651988465500391
203.0.113.6,10.0.0.1,46523,80,77,UDP,4.653456124199871
203.0.113.6,10.0.0.1,42106,80,98,UDP,4.654210555924353
203.0.113.3,10.0.0.1,27087,80,33,UDP,4.655532317033585
203.0.113.4,10.0.0.1,7066,80,84,UDP,4.656727340611261
203.0.113.8,10.0.0.1,15524,80,110,UDP,4.657275952951207
203.0.113.1,10.0.0.1,23282,80,78,UDP,4.658673304067428
203.0.113.2,10.0.0.1,50824,80,44,UDP,4.660185479065276
203.0.113.2,10.0.0.1,4873,80,115,UDP,4.660708454110311
203.0.113.6,10.0.0.1,64808,80,74,UDP,4.661496923283933
203.0.113.7,10.0.0.1,24706,80,83,UDP,4.661738842629783
203.0.113.8,10.0.0.1,45690,80,35,UDP,4.662287309036197
203.0.113.7,10.0.0.1,38601,80,86,UDP,4.663265687036261
203.0.113.9,10.0.0.1,60268,80,77,UDP,4.664211340515636
203.0.113.9,10.0.0.1,20172,80,95,UDP,4.665900637116697
203.0.113.8,10.0.0.1,11937,80,71,UDP,4.666679800987843
203.0.113.3,10.0.0.1,54093,80,57,UDP,4.668203539028365
203.0.113.8,10.0.0.1,35032,80,69,UDP,4.668303539028365
203.0.113.3,10.0.0.1,9128,80,93,UDP,4.6690085715230545
203.0.113.6,10.0.0.1,61279,80,86,UDP,4.670124540678943
203.0.113.9,10.0.0.1,25546,80,96,UDP,4.671813884141811
203.0.113.5,10.0.0.1,60307,80,99,UDP,4.672885271920933
203.0.113.3,10.0.0.1,16134,80,106,UDP,4.673716270799523
203.0.113.8,10.0.0.1,35809,80,92,UDP,4.675305508438102
203.0.113.8,10.0.0.1,13025,80,45,UDP,4.67695467790067
203.0.113.8,10.0.0.1,42115,80,63,UDP,4.67711712069283
203.0.113.9,10.0.0.1,26443,80,91,UDP,4.679135153297402
203.0.113.7,10.0.0.1,6255,80,109,UDP,4.680173864374935
203.0.113.8,10.0.0.1,1704,80,96,UDP,4.68082356146431
203.0.113.2,10.0.0.1,14998,80,120,UDP,4.681090843802433
203.0.113.5,10.0.0.1,54541,80,90,UDP,4.682529602682138
203.0.113.8,10.0.0.1,11515,80,66,UDP,4.683071580341553
203.0.113.1,10.0.0.1,3066,80,47,UDP,4.684549751297507
203.0.113.8,10.0.0.1,8068,80,113,UDP,4.684788401179583
203.0.113.8,10.0.0.1,54862,80,57,UDP,4.685978577847951
203.0.113.4,10.0.0.1,60932,80,83,UDP,4.686779340719444
203.0.113.6,10.0.0.1,5023,80,47,UDP,4.688346467369648
203.0.113.3,10.0.0.1,62546,80,63,UDP,4.688936443324105
203.0.113.8,10.0.0.1,57368,80,99,UDP,4.6902658657845455
203.0.113.1,10.0.0.1,22993,80,109,UDP,4.690996006476343
203.0.113.5,10.0.0.1,23694,80,119,UDP,4.692348797718846
203.0.113.1,10.0.0.1,63667,80,109,UDP,4.692448797718845
203.0.113.2,10.0.0.1,48967,80,59,UDP,4.693865474246219
203.0.113.1,10.0.0.1,1549,80,112,UDP,4.694421183840705
203.0.113.2,10.0.0.1,60525,80,94,UDP,4.695474285156089
203.0.113.8,10.0.0.1,21785,80,33,UDP,4.695851089347344
203.0.113.8,10.0.0.1,17135,80,67,UDP,4.69771525990709
203.0.113.5,10.0.0.1,56701,80,103,UDP,4.698719804737538
203.0.113.5,10.0.0.1,56969,80,48,UDP,4.700142353446913
203.0.113.2,10.0.0.1,9724,80,125,UDP,4.701537366142884
203.0.113.6,10.0.0.1,37205,80,53,UDP,4.702783148122085
203.0.113.6,10.0.0.1,58526,80,111,UDP,4.703950224513828
203.0.113.2,10.0.0.1,19421,80,72,UDP,4.705305006444687
203.0.113.5,10.0.0.1,11773,80,87,UDP,4.705541610319779
203.0.113.6,10.0.0.1,31645,80,45,UDP,4.7063455321267895
203.0.113.4,10.0.0.1,64369,80,123,UDP,4.707665967905479
203.0.113.6,10.0.0.1,25953,80,121,UDP,4.709027706554401
203.0.113.9,10.0.0.1,26457,80,39,UDP,4.710410747914802
203.0.113.7,10.0.0.1,8323,80,95,UDP,4.711470185732041
203.0.113.3,10.0.0.1,60886,80,57,UDP,4.712883547689728
203.0.113.7,10.0.0.1,65254,80,39,UDP,4.713595534925143
203.0.113.7,10.0.0.1,2681,80,126,UDP,4.714395559686913
203.0.113.7,10.0.0.1,41887,80,74,UDP,4.714495559686913
203.0.113.7,10.0.0.1,44305,80,69,UDP,4.715519185174955
203.0.113.6,10.0.0.1,55556,80,60,UDP,4.716900232833052
203.0.113.8,10.0.0.1,54756,80,54,UDP,4.718764489511316
203.0.113.7,10.0.0.1,15362,80,76,UDP,4.720748945734629
203.0.113.1,10.0.0.1,36763,80,116,UDP,4.721983434495572
203.0.113.8,10.0.0.1,38760,80,96,UDP,4.722582330498856
203.0.113.5,10.0.0.1,15043,80,85,UDP,4.724065435701226
203.0.113.2,10.0.0.1,14521,80,71,UDP,4.725336292028805
203.0.113.7,10.0.0.1,53366,80,48,UDP,4.726855639377236
203.0.113.4,10.0.0.1,52974,80,66,UDP,4.727503942714526
203.0.113.2,10.0.0.1,54650,80,116,UDP,4.728897465450628
203.0.113.4,10.0.0.1,58908,80,97,UDP,4.729789679170052
203.0.113.6,10.0.0.1,61874,80,69,UDP,4.730810768260249
203.0.113.9,10.0.0.1,2109,80,128,UDP,4.731377256416888
203.0.113.2,10.0.0.1,37071,80,63,UDP,4.731551368047738
203.0.113.4,10.0.0.1,54705,80,119,UDP,4.732116507663403
203.0.113.9,10.0.0.1,39840,80,37,UDP,4.732852869456362
203.0.113.1,10.0.0.1,41840,80,48,UDP,4.734313598802566
203.0.113.9,10.0.0.1,63140,80,99,UDP,4.734981354458254
203.0.113.7,10.0.0.1,60873,80,98,UDP,4.7352656334628485
203.0.113.7,10.0.0.1,41427,80,91,UDP,4.735365633462848
203.0.113.3,10.0.0.1,21450,80,90,UDP,4.736094730211807
203.0.113.5,10.0.0.1,19203,80,103,UDP,4.736922011041877
203.0.113.6,10.0.0.1,18776,80,63,UDP,4.738328659510249
203.0.113.1,10.0.0.1,52848,80,94,UDP,4.740540279085983
203.0.113.7,10.0.0.1,7368,80,65,UDP,4.741611302940243
203.0.113.1,10.0.0.1,28624,80,93,UDP,4.742987128606734
203.0.113.9,10.0.0.1,15044,80,50,UDP,4.744984871409115
203.0.113.2,10.0.0.1,33049,80,100,UDP,4.745612789382169
203.0.113.3,10.0.0.1,23547,80,95,UDP,4.746366664173386
203.0.113.1,10.0.0.1,21354,80,34,UDP,4.746919520812776
203.0.113.3,10.0.0.1,6660,80,32,UDP,4.747863070628256
203.0.113.8,10.0.0.1,27542,80,92,UDP,4.749461144785618
203.0.113.1,10.0.0.1,2771,80,82,UDP,4.7508100126539174
203.0.113.5,10.0.0.1,41746,80,37,UDP,4.750910012653917
203.0.113.9,10.0.0.1,30048,80,124,UDP,4.752615960303886
203.0.113.7,10.0.0.1,20146,80,38,UDP,4.753453403117572
203.0.113.4,10.0.0.1,19131,80,77,UDP,4.75404962298032
203.0.113.4,10.0.0.1,28533,80,109,UDP,4.754883566395572
203.0.113.1,10.0.0.1,42057,80,38,UDP,4.755532167802948
203.0.113.5,10.0.0.1,64353,80,93,UDP,4.757155797432719
203.0.113.3,10.0.0.1,10698,80,34,UDP,4.758174300356318
203.0.113.1,10.0.0.1,51739,80,64,UDP,4.759493605004677
203.0.113.6,10.0.0.1,50109,80,40,UDP,4.7601251533621065
203.0.113.5,10.0.0.1,53021,80,90,UDP,4.7613839165138
203.0.113.3,10.0.0.1,22783,80,126,UDP,4.762831005593304
203.0.113.8,10.0.0.1,51059,80,124,UDP,4.764220671750931
203.0.113.7,10.0.0.1,65117,80,100,UDP,4.764745640455014
203.0.113.6,10.0.0.1,21844,80,85,UDP,4.7661434880460885
203.0.113.8,10.0.0.1,56494,80,84,UDP,4.767358846805688
203.0.113.5,10.0.0.1,27903,80,79,UDP,4.768102965455257
203.0.113.3,10.0.0.1,34417,80,117,UDP,4.7691777343898805
203.0.113.4,10.0.0.1,38241,80,33,UDP,4.769948091326442
203.0.113.7,10.0.0.1,5380,80,65,UDP,4.770369846253115
203.0.113.1,10.0.0.1,15179,80,120,UDP,4.771787889470275
203.0.113.2,10.0.0.1,42844,80,52,UDP,4.77321933114873
203.0.113.8,10.0.0.1,24543,80,115,UDP,4.774833295781373
203.0.113.8,10.0.0.1,38936,80,38,UDP,4.775616134812282
203.0.113.6,10.0.0.1,45249,80,76,UDP,4.775912448606587
203.0.113.8,10.0.0.1,27962,80,53,UDP,4.776017722496867
203.0.113.3,10.0.0.1,41996,80,75,UDP,4.7770759325468255
203.0.113.5,10.0.0.1,55680,80,110,UDP,4.778306991296167
203.0.113.8,10.0.0.1,54220,80,95,UDP,4.779575777476529
203.0.113.5,10.0.0.1,14883,80,97,UDP,4.780278700023427
203.0.113.8,10.0.0.1,51209,80,40,UDP,4.781277851809972
203.0.113.4,10.0.0.1,36192,80,110,UDP,4.7818337901283945
203.0.113.7,10.0.0.1,27365,80,47,UDP,4.782416679882307
